CompanyNumber,tm_has_any,tm_count_total,tm_count_12m,tm_first_date,tm_latest_date,tm_days_since_latest,tm_value_total,tm_value_max,tm_value_count,tm_types,tm_match_method,tm_max_confidence,tm_min_confidence
04330761,1,5,0,2016-06-13,2017-08-02,3285,5.0,1.0,5,trademark_registered,name_postcode_area,0.85,0.85
04331999,1,1,0,2015-08-11,2015-08-11,4007,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04332799,1,4,0,2002-07-25,2006-12-22,7161,4.0,1.0,4,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
04333830,1,4,0,1983-10-13,2016-06-17,3696,4.0,1.0,4,trademark_registered,name_postcode_area,0.85,0.85
04334528,1,15,0,1956-06-13,2001-10-31,9039,15.0,1.0,15,trademark_dead|trademark_registered|trademark_removed,name_postcode_area,0.85,0.85
04334784,1,7,0,2011-03-03,2012-01-19,5307,7.0,1.0,7,trademark_registered,name_postcode_area,0.85,0.85
04337458,1,18,0,1997-09-04,2015-12-07,3889,18.0,1.0,18,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
04338746,1,1,0,2000-01-18,2000-01-18,9691,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04339115,1,1,0,2013-11-05,2013-11-05,4651,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04340670,1,2,0,2003-05-29,2009-02-10,6380,2.0,1.0,2,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
04340788,1,2,0,2011-07-20,2011-07-20,5490,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
04340974,1,3,0,2009-10-22,2009-12-14,6073,3.0,1.0,3,trademark_registered,name_postcode_area,0.85,0.85
04341292,1,3,0,2000-09-13,2000-09-13,9452,3.0,1.0,3,trademark_dead,name_postcode_area,0.85,0.85
04342072,1,3,0,2017-11-10,2017-11-10,3185,3.0,1.0,3,trademark_application_published,name_postcode_area,0.85,0.85
04344285,1,4,0,2012-07-03,2015-12-08,3888,4.0,1.0,4,trademark_cancelled|trademark_registered|trademark_withdrawn,name_postcode_area,0.85,0.85
04344494,1,1,0,2017-04-18,2017-04-18,3391,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04344643,1,1,0,2017-08-11,2017-08-11,3276,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04345013,1,6,0,1969-02-04,2013-10-21,4666,6.0,1.0,6,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
04345673,1,2,0,2010-03-17,2010-09-10,5803,2.0,1.0,2,trademark_registered|trademark_withdrawn,name_postcode_area,0.85,0.85
04345860,1,4,0,2011-02-08,2012-08-17,5096,4.0,1.0,4,trademark_registered|trademark_withdrawn,name_postcode_area,0.85,0.85
04347195,1,1,0,2013-10-17,2013-10-17,4670,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04347516,1,1,0,2011-04-13,2011-04-13,5588,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04348282,1,2,0,2010-10-26,2010-11-01,5751,2.0,1.0,2,trademark_refused|trademark_registered,name_postcode_area,0.85,0.85
04348702,1,2,0,2003-02-13,2011-02-25,5635,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
04348938,1,3,0,2008-09-30,2010-05-11,5925,3.0,1.0,3,trademark_registered,name_postcode_area,0.85,0.85
04350430,1,1,0,2008-07-31,2008-07-31,6574,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04350631,1,2,0,2016-06-21,2017-07-14,3304,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
04351315,1,7,0,2007-02-06,2013-11-21,4635,7.0,1.0,7,trademark_registered,name_postcode_area,0.85,0.85
04351488,1,1,0,2016-04-11,2016-04-11,3763,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04352070,1,1,0,2012-04-18,2012-04-18,5217,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04352392,1,5,0,2007-05-04,2017-05-05,3374,5.0,1.0,5,trademark_refused|trademark_registered|trademark_removed,name_postcode_area,0.85,0.85
04352737,1,11,0,2004-10-05,2017-08-04,3283,11.0,1.0,11,trademark_dead|trademark_examination|trademark_registered|trademark_withdrawn,name_postcode_area,0.85,0.85
04352930,1,1,0,1989-11-07,1989-11-07,13415,1.0,1.0,1,trademark_dead,name_postcode_area,0.85,0.85
04353309,1,1,0,2002-04-18,2002-04-18,8870,1.0,1.0,1,trademark_dead,name_postcode_area,0.85,0.85
04353801,1,1,0,2017-07-26,2017-07-26,3292,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04354489,1,2,0,2005-11-19,2006-04-29,7398,2.0,1.0,2,trademark_dead,name_postcode_area,0.85,0.85
04354601,1,3,0,2007-11-30,2007-12-13,6805,3.0,1.0,3,trademark_registered,name_postcode_area,0.85,0.85
04354718,1,1,0,2003-12-11,2003-12-11,8268,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04354799,1,1,0,2011-07-23,2011-07-23,5487,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04355793,1,1,0,2017-12-15,2017-12-15,3150,1.0,1.0,1,trademark_application_published,name_postcode_area,0.85,0.85
04357823,1,2,0,2012-11-14,2012-11-14,5007,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
04358752,1,1,0,1996-04-25,1996-04-25,11054,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04358873,1,1,0,2016-08-18,2016-08-18,3634,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04360698,1,1,0,2015-11-25,2015-11-25,3901,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04362105,1,2,0,2014-04-28,2014-04-28,4477,2.0,1.0,2,trademark_refused|trademark_registered,name_postcode_area,0.85,0.85
04362181,1,2,0,2008-10-10,2016-12-02,3528,2.0,1.0,2,trademark_registered|trademark_withdrawn,name_postcode_area,0.85,0.85
04363204,1,1,0,2006-06-22,2006-06-22,7344,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04364434,1,1,0,2012-11-08,2012-11-08,5013,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04364765,1,3,0,2002-05-28,2003-07-29,8403,3.0,1.0,3,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
04365125,1,1,0,2012-05-14,2012-05-14,5191,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04367503,1,1,0,2015-11-04,2015-11-04,3922,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04367666,1,1,0,2012-09-19,2012-09-19,5063,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04368482,1,2,0,2002-07-03,2017-12-22,3143,2.0,1.0,2,trademark_application_published|trademark_dead,name_postcode_area,0.85,0.85
04368887,1,1,0,2007-06-11,2007-06-11,6990,1.0,1.0,1,trademark_removed,name_postcode_area,0.85,0.85
04369050,1,1,0,2004-01-07,2004-01-07,8241,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04371344,1,1,0,2017-10-15,2017-10-15,3211,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04373761,1,4,0,1991-01-05,2009-11-05,6112,4.0,1.0,4,trademark_expired|trademark_registered,name_postcode_area,0.85,0.85
04375429,1,1,0,2008-06-19,2008-06-19,6616,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04376128,1,2,0,2002-03-19,2002-03-19,8900,2.0,1.0,2,trademark_dead,name_postcode_area,0.85,0.85
04376649,1,1,0,2014-08-31,2014-08-31,4352,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04376912,1,14,0,2003-04-22,2016-07-27,3656,14.0,1.0,14,trademark_registered,name_postcode_area,0.85,0.85
04377415,1,2,0,2006-05-25,2006-05-25,7372,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
04377806,1,2,0,1955-11-16,2016-02-17,3817,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
04379263,1,1,0,2017-09-13,2017-09-13,3243,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04379384,1,2,0,2011-10-21,2011-10-21,5397,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
04379585,1,36,0,1986-10-01,2011-07-07,5503,36.0,1.0,36,trademark_dead|trademark_expired|trademark_refused|trademark_registered,name_postcode_area,0.85,0.85
04380474,1,1,0,2017-10-05,2017-10-05,3221,1.0,1.0,1,trademark_application_published,name_postcode_area,0.85,0.85
04382515,1,4,0,2005-10-10,2017-11-10,3185,4.0,1.0,4,trademark_application_published|trademark_registered,name_postcode_area,0.85,0.85
04384665,1,1,0,2005-02-22,2005-02-22,7829,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04385143,1,1,0,2003-10-04,2003-10-04,8336,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04385709,1,1,0,2006-12-14,2006-12-14,7169,1.0,1.0,1,trademark_dead,name_postcode_area,0.85,0.85
04387799,1,1,0,2015-03-10,2015-03-10,4161,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04388802,1,1,0,2008-03-01,2008-03-01,6726,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04389454,1,2,0,1995-09-23,2013-07-04,4775,2.0,1.0,2,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
04389847,1,8,0,2003-03-24,2015-12-10,3886,8.0,1.0,8,trademark_registered|trademark_withdrawn,name_postcode_area,0.85,0.85
04391187,1,1,0,2016-04-07,2016-04-07,3767,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04391787,1,1,0,2015-11-27,2015-11-27,3899,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04392302,1,1,0,2006-11-03,2006-11-03,7210,1.0,1.0,1,trademark_dead,name_postcode_area,0.85,0.85
04392418,1,2,0,2015-07-15,2015-07-15,4034,2.0,1.0,2,trademark_registered|trademark_withdrawn,name_postcode_area,0.85,0.85
04392758,1,1,0,2005-07-02,2005-07-02,7699,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04392931,1,3,0,2002-10-23,2003-12-20,8259,3.0,1.0,3,trademark_registered,name_postcode_area,0.85,0.85
04393123,1,3,0,2006-04-28,2009-08-10,6199,3.0,1.0,3,trademark_registered,name_postcode_area,0.85,0.85
04393839,1,1,0,2008-08-29,2008-08-29,6545,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04393879,1,1,0,2017-11-17,2017-11-17,3178,1.0,1.0,1,trademark_examination,name_postcode_area,0.85,0.85
04394809,1,1,0,2013-07-10,2013-07-10,4769,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04395106,1,2,0,2002-06-27,2012-06-15,5159,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
04396243,1,1,0,2015-03-10,2015-03-10,4161,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04396515,1,1,0,2017-05-08,2017-05-08,3371,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04396565,1,1,0,2016-01-05,2016-01-05,3860,1.0,1.0,1,trademark_withdrawn,name_postcode_area,0.85,0.85
04397143,1,3,0,2001-10-13,2006-12-13,7170,3.0,1.0,3,trademark_registered,name_postcode_area,0.85,0.85
04397586,1,1,0,2010-08-18,2010-08-18,5826,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04398563,1,2,0,2001-09-28,2011-07-14,5496,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
04398993,1,1,0,2017-11-03,2017-11-03,3192,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04399540,1,2,0,2008-10-14,2012-12-13,4978,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
04400300,1,1,0,2017-02-16,2017-02-16,3452,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04402212,1,1,0,2012-01-31,2012-01-31,5295,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04403031,1,1,0,2006-08-31,2006-08-31,7274,1.0,1.0,1,trademark_dead,name_postcode_area,0.85,0.85
04403345,1,1,0,2006-07-21,2006-07-21,7315,1.0,1.0,1,trademark_dead,name_postcode_area,0.85,0.85
04403533,1,1,0,2010-01-28,2010-01-28,6028,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04403746,1,1,0,2006-08-15,2006-08-15,7290,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04404220,1,2,0,2013-12-05,2013-12-09,4617,2.0,1.0,2,trademark_refused|trademark_registered,name_postcode_area,0.85,0.85
04404540,1,1,0,2003-09-15,2003-09-15,8355,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04404632,1,3,0,2003-06-18,2013-04-21,4849,3.0,1.0,3,trademark_registered,name_postcode_area,0.85,0.85
04405246,1,1,0,2011-09-28,2011-09-28,5420,1.0,1.0,1,trademark_withdrawn,name_postcode_area,0.85,0.85
04406351,1,1,0,2004-11-10,2004-11-10,7933,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04406375,1,1,0,2009-11-16,2009-11-16,6101,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04406614,1,1,0,2004-12-06,2004-12-06,7907,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04406978,1,3,0,2014-04-09,2014-04-09,4496,3.0,1.0,3,trademark_registered,name_postcode_area,0.85,0.85
04408962,1,11,0,2011-06-06,2015-06-15,4064,11.0,1.0,11,trademark_refused|trademark_registered,name_postcode_area,0.85,0.85
04409200,1,4,0,2013-12-11,2015-06-25,4054,4.0,1.0,4,trademark_registered|trademark_withdrawn,name_postcode_area,0.85,0.85
04409229,1,1,0,2013-11-01,2013-11-01,4655,1.0,1.0,1,trademark_refused,name_postcode_area,0.85,0.85
04409934,1,3,0,2004-07-09,2013-09-02,4715,3.0,1.0,3,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
04409990,1,2,0,2010-09-23,2016-01-22,3843,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
04410197,1,2,0,1999-02-20,2017-05-25,3354,2.0,1.0,2,trademark_opposed|trademark_registered,name_postcode_area,0.85,0.85
04410363,1,2,0,2011-06-10,2016-10-13,3578,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
04411407,1,1,0,2013-05-30,2013-05-30,4810,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04412238,1,1,0,2009-12-02,2009-12-02,6085,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04413453,1,1,0,2014-06-16,2014-06-16,4428,1.0,1.0,1,trademark_withdrawn,name_postcode_area,0.85,0.85
04414335,1,3,0,2010-04-19,2012-11-22,4999,3.0,1.0,3,trademark_registered,name_postcode_area,0.85,0.85
04414898,1,1,0,2016-04-18,2016-04-18,3756,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04415171,1,1,0,2013-04-17,2013-04-17,4853,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04415230,1,1,0,2010-02-18,2010-02-18,6007,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04418178,1,13,0,2005-02-19,2016-11-22,3538,13.0,1.0,13,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
04418461,1,2,0,2003-10-08,2011-03-07,5625,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
04421653,1,6,0,2006-12-28,2016-09-08,3613,6.0,1.0,6,trademark_registered|trademark_withdrawn,name_postcode_area,0.85,0.85
04422124,1,1,0,2017-03-14,2017-03-14,3426,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04422204,1,1,0,2008-12-03,2008-12-03,6449,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04422370,1,3,0,2014-04-08,2014-06-09,4435,3.0,1.0,3,trademark_registered|trademark_withdrawn,name_postcode_area,0.85,0.85
04422582,1,2,0,2002-08-30,2013-02-15,4914,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
04424240,1,1,0,2016-02-16,2016-02-16,3818,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04424516,1,2,0,2011-10-26,2012-02-22,5273,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
04425044,1,1,0,2012-08-29,2012-08-29,5084,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04426614,1,4,0,1959-02-17,1997-03-12,10733,4.0,1.0,4,trademark_registered,name_postcode_area,0.85,0.85
04427474,1,1,0,2000-03-06,2000-03-06,9643,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04428828,1,86,0,1957-06-11,2012-06-02,5172,86.0,1.0,86,trademark_dead|trademark_expired|trademark_registered|trademark_withdrawn,name_postcode_area,0.85,0.85
04429069,1,1,0,2005-01-05,2005-01-05,7877,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04429207,1,2,0,2013-09-19,2014-01-27,4568,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
04429650,1,1,0,2008-08-16,2008-08-16,6558,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04430404,1,1,0,2014-10-29,2014-10-29,4293,1.0,1.0,1,trademark_refused,name_postcode_area,0.85,0.85
04431104,1,1,0,2003-04-16,2003-04-16,8507,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04431550,1,1,0,2013-06-20,2013-06-20,4789,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04431835,1,2,0,2017-03-03,2017-03-03,3437,2.0,1.0,2,trademark_withdrawn,name_postcode_area,0.85,0.85
04432005,1,1,0,2006-07-28,2006-07-28,7308,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04432263,1,1,0,2006-11-21,2006-11-21,7192,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04432600,1,2,0,2004-02-11,2004-03-24,8164,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
04433428,1,1,0,2014-07-31,2014-07-31,4383,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04434306,1,3,0,1994-06-29,2011-05-17,5554,3.0,1.0,3,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
04435603,1,1,0,2016-12-08,2016-12-08,3522,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04436472,1,1,0,2003-01-27,2003-01-27,8586,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04437274,1,1,0,2007-10-15,2007-10-15,6864,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04437601,1,6,0,2012-10-29,2012-12-04,4987,6.0,1.0,6,trademark_registered|trademark_withdrawn,name_postcode_area,0.85,0.85
04438705,1,7,0,2008-11-06,2017-06-21,3327,7.0,1.0,7,trademark_registered,name_postcode_area,0.85,0.85
04439720,1,1,0,2017-12-13,2017-12-13,3152,1.0,1.0,1,trademark_examination,name_postcode_area,0.85,0.85
04439757,1,3,0,2011-11-07,2015-07-15,4034,3.0,1.0,3,trademark_registered,name_postcode_area,0.85,0.85
04441267,1,3,0,2011-08-25,2013-04-04,4866,3.0,1.0,3,trademark_registered,name_postcode_area,0.85,0.85
04441361,1,2,0,2007-03-28,2007-03-28,7065,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
04442461,1,1,0,2005-03-31,2005-03-31,7792,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04442713,1,2,0,2013-02-26,2013-06-06,4803,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
04444480,1,1,0,2002-12-21,2002-12-21,8623,1.0,1.0,1,trademark_dead,name_postcode_area,0.85,0.85
04444496,1,1,0,2003-09-02,2003-09-02,8368,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04444823,1,5,0,2010-02-26,2013-12-13,4613,5.0,1.0,5,trademark_registered,name_postcode_area,0.85,0.85
04444939,1,1,0,2015-03-09,2015-03-09,4162,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04445337,1,1,0,2011-12-16,2011-12-16,5341,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04445625,1,2,0,2010-08-23,2010-09-14,5799,2.0,1.0,2,trademark_withdrawn,name_postcode_area,0.85,0.85
04446067,1,2,0,2017-04-12,2017-04-12,3397,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
04446592,1,2,0,2008-06-14,2012-11-27,4994,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
04447859,1,1,0,2008-09-20,2008-09-20,6523,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04449022,1,1,0,2017-07-18,2017-07-18,3300,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04449092,1,1,0,2012-06-13,2012-06-13,5161,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04451125,1,2,0,2006-07-31,2008-07-01,6604,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
04451325,1,2,0,2001-07-24,2001-08-21,9110,2.0,1.0,2,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
04452009,1,1,0,2005-03-08,2005-03-08,7815,1.0,1.0,1,trademark_dead,name_postcode_area,0.85,0.85
04452417,1,5,0,2015-01-26,2015-10-15,3942,5.0,1.0,5,trademark_registered|trademark_withdrawn,name_postcode_area,0.85,0.85
04454106,1,2,0,2016-06-30,2016-07-14,3669,2.0,1.0,2,trademark_opposed|trademark_registered,name_postcode_area,0.85,0.85
04454721,1,3,0,1999-10-09,2008-09-30,6513,3.0,1.0,3,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
04456401,1,2,0,2012-09-04,2013-07-02,4777,2.0,1.0,2,trademark_refused|trademark_registered,name_postcode_area,0.85,0.85
04456530,1,1,0,2013-09-16,2013-09-16,4701,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04457508,1,1,0,2009-03-03,2009-03-03,6359,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04459066,1,14,0,2002-12-13,2017-03-31,3409,14.0,1.0,14,trademark_dead|trademark_opposed|trademark_registered,name_postcode_area,0.85,0.85
04459190,1,3,0,2003-11-21,2004-04-13,8144,3.0,1.0,3,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
04459434,1,1,0,2016-12-05,2016-12-05,3525,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04460045,1,1,0,2002-11-08,2002-11-08,8666,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04460145,1,1,0,2011-03-08,2011-03-08,5624,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04460468,1,2,0,2012-05-28,2012-05-28,5177,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
04460842,1,3,0,2011-02-23,2015-06-23,4056,3.0,1.0,3,trademark_registered,name_postcode_area,0.85,0.85
04461307,1,3,0,2006-09-22,2007-11-29,6819,3.0,1.0,3,trademark_dead|trademark_expired|trademark_removed,name_postcode_area,0.85,0.85
04461901,1,1,0,2016-05-06,2016-05-06,3738,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04462001,1,2,0,2014-07-08,2015-02-05,4194,2.0,1.0,2,trademark_refused,name_postcode_area,0.85,0.85
04462750,1,1,0,2015-11-10,2015-11-10,3916,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04462874,1,1,0,2003-05-24,2003-05-24,8469,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04463858,1,1,0,2006-01-19,2006-01-19,7498,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04464469,1,2,0,2017-07-25,2017-07-28,3290,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
04464638,1,2,0,2016-09-27,2018-01-12,3122,2.0,1.0,2,trademark_examination|trademark_withdrawn,name_postcode_area,0.85,0.85
04464788,1,2,0,2017-07-24,2017-08-15,3272,2.0,1.0,2,trademark_withdrawn,name_postcode_area,0.85,0.85
04464814,1,1,0,2012-03-27,2012-03-27,5239,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04466658,1,5,0,2003-04-12,2006-02-07,7479,5.0,1.0,5,trademark_dead|trademark_merged|trademark_registered,name_postcode_area,0.85,0.85
04468286,1,1,0,2002-06-27,2002-06-27,8800,1.0,1.0,1,trademark_dead,name_postcode_area,0.85,0.85
04468402,1,12,0,1962-06-26,2017-02-20,3448,12.0,1.0,12,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
04468964,1,1,0,2015-07-16,2015-07-16,4033,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04469525,1,1,0,2016-04-25,2016-04-25,3749,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04470201,1,5,0,2015-02-06,2016-12-20,3510,5.0,1.0,5,trademark_registered,name_postcode_area,0.85,0.85
04470298,1,2,0,2007-01-26,2011-01-17,5674,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
04470350,1,8,0,2015-09-26,2016-10-13,3578,8.0,1.0,8,trademark_refused|trademark_registered,name_postcode_area,0.85,0.85
04470794,1,12,0,2014-05-23,2017-03-22,3418,12.0,1.0,12,trademark_refused|trademark_registered,name_postcode_area,0.85,0.85
04470941,1,11,0,2003-12-20,2014-07-24,4390,11.0,1.0,11,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
04472106,1,1,0,2015-06-01,2015-06-01,4078,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04472211,1,1,0,2005-08-09,2005-08-09,7661,1.0,1.0,1,trademark_dead,name_postcode_area,0.85,0.85
04472584,1,4,0,2003-03-06,2007-06-08,6993,4.0,1.0,4,trademark_registered|trademark_removed,name_postcode_area,0.85,0.85
04472697,1,1,0,2009-01-16,2009-01-16,6405,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04475373,1,1,0,2009-02-18,2009-02-18,6372,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04475874,1,1,0,2011-12-08,2011-12-08,5349,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
04477627,1,1,0,2017-11-15,2017-11-15,3180,1.0,1.0,1,trademark_application_published,name_postcode_area,0.85,0.85
